reassignment_count,made_sla,sys_created_by,contact_type,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,resolved_by,duration_hours,opened_year,opened_month,opened_day,opened_weekday,opened_hour,sys_created_hour,sys_updated_year,sys_updated_month,sys_updated_day,sys_updated_weekday,sys_updated_hour,resolved_year,resolved_day,resolved_weekday,resolved_hour,closed_month,closed_weekday,closed_hour
1,1,143,3,1,1,2,9,127,0,1,0,114,146.68333333333334,0,4,11,0,15,15,0,4,17,6,18,0,12,1,17,4,6,18
1,1,53,3,1,1,2,21,81,0,1,0,69,191.65,0,4,11,0,15,15,0,4,19,1,15,0,14,3,14,4,1,15
2,1,102,3,1,1,2,13,147,0,1,0,134,190.6,0,4,11,0,15,15,0,4,19,1,14,0,14,3,13,4,1,14
0,1,143,3,1,1,2,35,196,0,1,0,182,137.53333333333333,0,4,11,0,15,15,0,4,17,6,9,0,12,1,9,4,6,9
0,1,1,3,1,1,2,44,133,0,1,0,120,139.53333333333333,0,4,11,0,15,15,0,4,17,6,11,0,12,1,10,4,6,11
0,1,121,3,1,1,2,13,147,0,1,0,134,137.53333333333333,0,4,11,0,15,15,0,4,17,6,9,0,12,1,8,4,6,9
0,1,143,3,1,1,2,35,196,0,1,0,182,137.5,0,4,11,0,15,15,0,4,17,6,9,0,12,1,9,4,6,9
0,1,143,3,1,1,2,14,26,0,1,0,15,142.48333333333332,0,4,11,0,15,15,0,4,17,6,14,0,12,1,13,4,6,14
0,0,143,3,1,1,2,14,26,0,1,0,15,337.48333333333335,0,4,11,0,15,15,0,4,25,0,17,0,20,2,16,4,0,17
1,1,1,3,1,1,2,28,93,0,1,0,81,139.38333333333333,0,4,11,0,15,15,0,4,17,6,11,0,12,1,10,4,6,11
0,1,185,3,1,1,2,59,159,0,0,0,147,120.38333333333334,0,4,11,0,15,15,0,4,16,5,16,0,16,5,16,4,5,16
1,1,143,3,1,1,2,14,26,0,1,0,15,142.36666666666667,0,4,11,0,15,15,0,4,17,6,14,0,12,1,13,4,6,14
0,0,143,3,1,0,1,14,26,0,1,0,15,142.33333333333334,0,4,11,0,15,15,0,4,17,6,14,0,12,1,13,4,6,14
1,1,183,3,1,1,2,47,74,0,1,0,62,121.33333333333333,0,4,11,0,15,15,0,4,16,5,17,0,11,0,16,4,5,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.36666666666666,0,4,11,0,15,15,0,4,16,5,16,0,11,0,16,4,5,16
1,1,143,3,1,1,2,14,125,0,1,0,112,137.3,0,4,11,0,15,16,0,4,17,6,9,0,12,1,8,4,6,9
2,1,185,3,1,1,2,59,68,0,1,0,52,190.3,0,4,11,0,15,15,0,4,19,1,14,0,14,3,13,4,1,14
0,1,185,3,1,1,2,59,68,0,1,0,52,120.3,0,4,11,0,15,15,0,4,16,5,16,0,11,0,15,4,5,16
1,1,7,3,1,1,2,52,28,0,1,0,17,120.28333333333333,0,4,11,0,15,16,0,4,16,5,16,0,11,0,16,4,5,16
0,1,185,3,1,1,2,62,66,0,1,0,54,138.26666666666668,0,4,11,0,15,15,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,131,0,0,0,118,121.25,0,4,11,0,15,15,0,4,16,5,17,0,16,5,17,4,5,17
3,1,124,3,1,1,2,28,93,0,1,0,81,139.18333333333334,0,4,11,0,15,16,0,4,17,6,11,0,12,1,10,4,6,11
0,1,185,3,1,1,2,59,30,0,1,0,11,120.16666666666667,0,4,11,0,15,15,0,4,16,5,16,0,11,0,16,4,5,16
0,1,185,3,1,1,2,59,155,0,1,0,142,120.13333333333334,0,4,11,0,15,15,0,4,16,5,16,0,11,0,16,4,5,16
2,1,102,3,1,1,2,17,200,0,1,0,187,140.1,0,4,11,0,16,16,0,4,17,6,12,0,12,1,11,4,6,12
1,1,185,3,1,1,2,59,68,0,1,0,52,121.08333333333333,0,4,11,0,16,16,0,4,16,5,17,0,11,0,16,4,5,17
2,1,7,3,1,1,2,21,81,0,1,0,69,121.05,0,4,11,0,16,16,0,4,16,5,17,0,11,0,16,4,5,17
0,1,185,3,1,1,2,59,30,0,1,0,11,121.05,0,4,11,0,16,16,0,4,16,5,17,0,11,0,16,4,5,17
1,1,53,3,1,1,2,17,200,0,1,0,187,143.96666666666667,0,4,11,0,16,16,0,4,17,6,16,0,12,1,15,4,6,16
5,0,78,3,1,0,1,28,93,0,1,0,81,167.68333333333334,0,4,11,0,16,16,0,4,18,0,15,0,13,2,17,4,0,15
1,0,1,3,1,1,2,13,138,0,1,0,126,1966.7666666666667,0,4,11,0,16,16,0,7,2,5,15,0,27,0,14,7,5,15
6,1,185,3,1,1,2,61,24,0,1,0,13,187.83333333333334,0,4,11,0,16,16,0,4,19,1,12,0,14,3,11,4,1,12
1,1,53,3,1,1,2,59,68,0,1,0,52,164.81666666666666,0,4,11,0,16,16,0,4,18,0,13,0,13,2,12,4,0,13
4,0,78,3,1,0,1,28,93,0,1,0,81,190.8,0,4,11,0,16,16,0,4,19,1,15,0,14,3,15,4,1,15
0,1,60,3,2,1,3,42,205,0,1,0,191,120.78333333333333,0,4,11,0,16,16,0,4,16,5,17,0,11,0,16,4,5,17
1,0,121,3,1,1,2,13,152,0,1,0,139,284.78333333333336,0,4,11,0,16,16,0,4,23,5,13,0,18,0,12,4,5,13
1,1,1,3,1,1,2,35,196,0,1,0,182,136.83333333333334,0,4,11,0,16,16,0,4,17,6,9,0,12,1,9,4,6,9
2,0,185,3,1,1,2,59,68,0,1,0,52,359.73333333333335,0,4,11,0,16,16,0,4,26,1,16,0,21,3,16,4,1,16
1,0,143,3,1,1,2,0,39,0,1,0,27,691.7333333333333,0,4,11,0,16,16,0,5,10,1,12,0,5,3,11,5,1,12
1,1,185,3,1,1,2,59,195,0,1,0,181,137.73333333333332,0,4,11,0,16,16,0,4,17,6,10,0,12,1,9,4,6,10
0,0,121,3,1,1,2,1,36,0,1,0,24,384.6166666666667,0,4,11,0,16,16,0,4,27,2,17,0,22,4,16,4,2,17
2,0,53,3,1,1,2,19,194,0,1,0,180,3478.383333333333,0,4,11,0,16,17,0,9,3,5,15,0,29,0,14,9,5,15
2,1,185,3,1,1,2,59,68,0,1,0,52,165.46666666666667,0,4,11,0,16,16,0,4,18,0,14,0,13,2,14,4,0,14
2,1,185,3,1,1,2,59,128,0,1,0,116,136.41666666666666,0,4,11,0,16,16,0,4,17,6,9,0,12,1,8,4,6,9
4,1,124,3,1,1,2,59,68,0,1,0,52,165.41666666666666,0,4,11,0,16,16,0,4,18,0,14,0,13,2,14,4,0,14
2,1,185,3,1,1,2,56,217,0,1,0,202,121.36666666666666,0,4,11,0,16,16,0,4,16,5,18,0,11,0,17,4,5,18
0,1,1,3,1,1,2,37,74,0,1,0,62,121.05,0,4,11,0,17,17,0,4,16,5,18,0,11,0,17,4,5,18
0,1,1,3,1,1,2,14,40,0,1,0,28,143.95,0,4,11,0,17,17,0,4,17,6,17,0,12,1,16,4,6,17
0,1,185,3,1,1,2,59,181,0,1,0,168,120.88333333333334,0,4,11,0,17,17,0,4,16,5,18,0,11,0,17,4,5,18
0,1,102,3,1,1,2,20,83,0,1,0,71,161.81666666666666,0,4,11,0,17,17,0,4,18,0,11,0,13,2,10,4,0,11
0,1,1,3,1,1,2,37,74,0,1,0,62,135.75,0,4,11,0,17,17,0,4,17,6,9,0,12,1,8,4,6,9
5,0,121,3,1,1,2,18,157,0,1,0,145,640.75,0,4,11,0,17,17,0,5,8,6,10,0,3,1,9,5,6,10
0,1,1,3,1,1,2,13,152,0,1,0,139,143.68333333333334,0,4,11,0,17,17,0,4,17,6,17,0,12,1,16,4,6,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.65,0,4,11,0,17,17,0,4,16,5,18,0,11,0,17,4,5,18
0,1,185,3,1,1,2,59,159,0,0,0,147,120.63333333333334,0,4,11,0,17,17,0,4,16,5,18,0,16,5,18,4,5,18
0,1,185,3,1,1,2,59,156,0,1,0,143,121.58333333333333,0,4,11,0,17,17,0,4,16,5,19,0,11,0,18,4,5,19
2,1,53,3,1,1,2,14,40,0,1,0,28,208.41666666666666,0,4,11,0,17,17,0,4,20,2,10,0,15,4,9,4,2,10
1,1,1,3,1,1,2,21,81,0,1,0,69,166.4,0,4,11,0,17,17,0,4,18,0,16,0,13,2,17,4,0,16
1,1,149,3,1,1,2,12,192,0,1,0,179,144.26666666666668,0,4,11,0,17,17,0,4,17,6,18,0,12,1,18,4,6,18
0,1,1,3,1,1,2,16,170,0,1,0,157,141.11666666666667,0,4,11,0,18,18,0,4,17,6,15,0,12,1,14,4,6,15
0,1,185,3,1,1,2,59,30,0,1,0,11,121.1,0,4,11,0,18,18,0,4,16,5,19,0,11,0,18,4,5,19
0,0,185,3,1,1,2,54,92,0,1,0,61,470.1,0,4,11,0,18,18,0,5,1,6,8,0,26,1,7,5,6,8
1,1,1,3,1,1,2,28,93,0,1,0,81,138.03333333333333,0,4,11,0,18,18,0,4,17,6,12,0,12,1,11,4,6,12
0,0,185,3,1,1,2,54,92,0,1,0,61,455.03333333333336,0,4,11,0,18,18,0,4,30,5,17,0,25,0,16,4,5,17
1,1,1,3,1,1,2,59,30,0,1,0,11,121.93333333333334,0,4,11,0,18,18,0,4,16,5,20,0,11,0,19,4,5,20
0,1,119,3,1,1,2,12,192,0,1,0,179,135.9,0,4,11,0,18,18,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,159,0,0,0,147,120.83333333333333,0,4,11,0,18,18,0,4,16,5,19,0,16,5,19,4,5,19
0,1,1,3,1,1,2,7,189,0,1,0,174,135.78333333333333,0,4,11,0,18,18,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,156,0,1,0,143,120.76666666666667,0,4,11,0,18,18,0,4,16,5,19,0,11,0,18,4,5,19
0,1,43,3,2,1,3,17,200,0,1,0,187,160.46666666666667,0,4,11,0,18,18,0,4,18,0,11,0,13,2,10,4,0,11
0,1,185,3,1,1,2,59,30,0,1,0,11,121.13333333333334,0,4,11,0,18,18,0,4,16,5,20,0,11,0,19,4,5,20
0,1,124,3,1,1,2,44,133,0,1,0,120,160.63333333333333,0,4,11,0,19,19,0,4,18,0,12,0,13,2,12,4,0,12
0,1,24,3,1,1,2,59,68,0,1,0,52,211.28333333333333,0,4,11,0,19,20,0,4,20,2,15,0,15,4,14,4,2,15
0,0,24,3,0,1,1,42,113,0,1,0,100,121.16666666666667,0,4,11,0,22,23,0,4,17,6,0,0,11,0,23,4,6,0
0,1,185,3,1,1,2,59,68,0,1,0,52,132.0,0,4,11,0,23,23,0,4,17,6,11,0,12,1,10,4,6,11
0,1,185,3,1,1,2,59,117,0,1,0,104,121.36666666666666,0,4,11,0,23,23,0,4,17,6,1,0,12,1,0,4,6,1
5,0,185,3,1,1,2,59,68,0,1,0,52,466.8833333333333,0,4,12,1,0,0,0,5,1,6,11,0,26,1,10,5,6,11
0,1,185,3,1,1,2,59,185,0,1,0,166,121.51666666666667,0,4,12,1,0,0,0,4,17,6,2,0,12,1,1,4,6,2
3,1,185,3,1,1,2,59,68,0,1,0,52,154.08333333333334,0,4,12,1,1,1,0,4,18,0,11,0,13,2,11,4,0,11
0,0,185,3,0,0,0,65,140,0,1,0,127,322.9166666666667,0,4,12,1,1,1,0,4,25,0,12,0,20,2,11,4,0,12
0,1,135,3,1,1,2,34,17,0,1,0,7,129.51666666666668,0,4,12,1,2,2,0,4,17,6,12,0,12,1,11,4,6,12
0,1,185,3,1,1,2,59,185,0,1,0,166,120.36666666666666,0,4,12,1,2,2,0,4,17,6,3,0,12,1,2,4,6,3
3,1,185,3,1,1,2,59,68,0,1,0,52,152.15,0,4,12,1,2,2,0,4,18,0,11,0,13,2,11,4,0,11
1,1,185,3,1,1,2,59,173,0,1,0,160,120.93333333333334,0,4,12,1,3,3,0,4,17,6,4,0,12,1,3,4,6,4
0,1,185,3,1,1,2,59,185,0,1,0,166,121.06666666666666,0,4,12,1,4,4,0,4,17,6,5,0,12,1,4,4,6,5
1,0,185,3,1,1,2,54,73,0,1,0,61,317.85,0,4,12,1,5,5,0,4,25,0,11,0,20,2,11,4,0,11
1,1,185,3,1,1,2,59,185,0,1,0,166,120.56666666666666,0,4,12,1,5,5,0,4,17,6,6,0,12,1,5,4,6,6
0,1,1,3,1,1,2,11,133,0,1,0,120,200.6,0,4,12,1,6,6,0,4,20,2,15,0,15,4,15,4,2,15
3,0,185,3,1,1,2,59,27,0,1,0,16,319.51666666666665,0,4,12,1,6,6,0,4,25,0,14,0,20,2,13,4,0,14
2,0,1,3,1,1,2,28,82,0,1,0,52,266.28333333333336,0,4,12,1,6,6,0,4,23,5,9,0,18,0,8,4,5,9
1,1,1,3,1,1,2,59,30,0,1,0,11,120.8,0,4,12,1,7,7,0,4,17,6,8,0,12,1,7,4,6,8
0,1,1,3,1,1,2,35,196,0,1,0,182,146.51666666666668,0,4,12,1,7,7,0,4,18,0,10,0,13,2,9,4,0,10
2,1,154,3,2,2,3,13,147,0,1,0,134,196.48333333333332,0,4,12,1,7,7,0,4,20,2,12,0,15,4,11,4,2,12
5,1,1,3,1,1,2,13,138,0,1,0,126,152.21666666666667,0,4,12,1,7,7,0,4,18,0,16,0,13,2,15,4,0,16
0,1,185,3,1,1,2,59,195,0,1,0,181,120.15,0,4,12,1,7,7,0,4,17,6,8,0,12,1,8,4,6,8
3,0,1,3,1,1,2,14,182,0,1,0,169,609.1333333333333,0,4,12,1,7,8,0,5,7,5,17,0,2,0,16,5,5,17
0,1,185,3,1,1,2,59,30,0,1,0,11,121.03333333333333,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
0,1,185,3,1,1,2,59,30,0,1,0,11,121.0,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
0,1,185,3,2,2,3,59,68,0,1,0,52,123.91666666666667,0,4,12,1,8,8,0,4,17,6,12,0,12,1,11,4,6,12
1,1,185,3,1,1,2,62,66,0,1,0,54,121.83333333333333,0,4,12,1,8,8,0,4,17,6,10,0,12,1,9,4,6,10
0,1,1,3,1,1,2,14,40,0,1,0,28,149.81666666666666,0,4,12,1,8,8,0,4,18,0,14,0,13,2,13,4,0,14
1,1,154,3,1,1,2,13,138,0,1,0,126,120.75,0,4,12,1,8,8,0,4,17,6,9,0,12,1,9,4,6,9
1,1,185,3,1,1,2,59,30,0,1,0,11,120.73333333333333,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
1,1,1,3,1,1,2,17,200,0,1,0,187,123.7,0,4,12,1,8,8,0,4,17,6,12,0,12,1,11,4,6,12
0,1,185,3,1,1,2,59,47,0,1,0,36,120.68333333333334,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
0,1,1,3,1,1,2,13,152,0,1,0,139,122.66666666666667,0,4,12,1,8,8,0,4,17,6,11,0,12,1,10,4,6,11
1,1,154,3,1,1,2,13,147,0,1,0,134,121.66666666666667,0,4,12,1,8,8,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,128,0,0,0,116,120.63333333333334,0,4,12,1,8,8,0,4,17,6,9,0,17,6,9,4,6,9
1,0,185,3,1,1,2,59,27,0,1,0,16,436.6,0,4,12,1,8,8,0,4,30,5,13,0,25,0,12,4,5,13
1,1,101,3,1,1,2,59,132,0,1,0,119,120.58333333333333,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
0,1,185,3,1,1,2,54,73,0,1,0,61,193.5,0,4,12,1,8,8,0,4,20,2,10,0,15,4,9,4,2,10
1,1,22,3,1,1,2,14,26,0,1,0,15,200.45,0,4,12,1,8,8,0,4,20,2,17,0,15,4,16,4,2,17
0,1,185,3,1,1,2,59,128,0,0,0,116,120.45,0,4,12,1,8,8,0,4,17,6,9,0,17,6,9,4,6,9
0,1,185,3,1,1,2,62,66,0,1,0,54,176.41666666666666,0,4,12,1,8,8,0,4,19,1,17,0,14,3,16,4,1,17
0,0,185,3,1,1,2,64,129,0,1,0,115,3170.233333333333,0,4,12,1,8,8,0,8,22,0,11,0,17,2,10,8,0,11
0,1,185,3,1,1,2,59,30,0,1,0,11,120.35,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
0,1,85,3,1,1,2,59,159,0,1,0,147,121.33333333333333,0,4,12,1,8,9,0,4,17,6,10,0,12,1,10,4,6,10
1,1,185,3,1,1,2,59,30,0,1,0,11,145.31666666666666,0,4,12,1,8,8,0,4,18,0,10,0,13,2,9,4,0,10
0,0,185,3,1,1,2,54,78,0,1,0,63,6150.183333333333,0,4,12,1,8,8,0,12,24,5,15,0,19,0,14,12,5,15
0,1,185,3,1,1,2,59,30,0,1,0,11,120.26666666666667,0,4,12,1,8,8,0,4,17,6,9,0,12,1,8,4,6,9
0,1,185,3,1,1,2,54,73,0,1,0,61,193.2,0,4,12,1,8,8,0,4,20,2,10,0,15,4,9,4,2,10
1,1,185,3,1,1,2,59,30,0,1,0,11,145.18333333333334,0,4,12,1,8,8,0,4,18,0,10,0,13,2,9,4,0,10
1,1,1,3,1,1,2,17,200,0,1,0,187,122.16666666666667,0,4,12,1,8,9,0,4,17,6,11,0,12,1,10,4,6,11
0,1,85,3,1,1,2,13,138,0,1,0,126,122.15,0,4,12,1,8,9,0,4,17,6,11,0,12,1,10,4,6,11
4,1,154,3,1,1,2,12,192,0,1,0,179,146.13333333333333,0,4,12,1,8,9,0,4,18,0,11,0,13,2,11,4,0,11
1,1,1,3,1,1,2,28,93,0,1,0,81,123.13333333333334,0,4,12,1,8,9,0,4,17,6,12,0,12,1,11,4,6,12
0,1,185,3,1,1,2,59,68,0,1,0,52,120.11666666666666,0,4,12,1,9,9,0,4,17,6,9,0,12,1,9,4,6,9
0,1,185,3,1,1,2,59,128,0,1,0,116,121.08333333333333,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
1,1,185,3,1,1,2,59,30,0,1,0,11,145.06666666666666,0,4,12,1,9,9,0,4,18,0,10,0,13,2,9,4,0,10
1,1,154,3,1,1,2,12,192,0,1,0,179,195.1,0,4,12,1,9,9,0,4,20,2,12,0,15,4,12,4,2,12
1,0,1,3,1,1,2,14,40,0,1,0,28,1968.8833333333334,0,4,12,1,9,9,0,7,3,6,10,0,28,1,9,7,6,10
0,1,1,3,1,1,2,12,114,0,1,0,101,121.98333333333333,0,4,12,1,9,9,0,4,17,6,11,0,12,1,10,4,6,11
0,1,185,3,1,1,2,54,73,0,1,0,61,190.98333333333332,0,4,12,1,9,9,0,4,20,2,8,0,15,4,8,4,2,8
1,1,185,3,1,1,2,59,30,0,1,0,11,145.95,0,4,12,1,9,9,0,4,18,0,11,0,13,2,10,4,0,11
1,1,85,3,1,1,2,17,200,0,1,0,187,192.95,0,4,12,1,9,9,0,4,20,2,10,0,15,4,9,4,2,10
1,1,22,3,1,1,2,59,27,0,1,0,16,145.93333333333334,0,4,12,1,9,9,0,4,18,0,11,0,13,2,10,4,0,11
3,1,1,3,1,1,2,17,200,0,1,0,187,199.93333333333334,0,4,12,1,9,9,0,4,20,2,17,0,15,4,17,4,2,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.91666666666667,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
1,1,1,3,1,1,2,28,93,0,1,0,81,128.9,0,4,12,1,9,9,0,4,17,6,18,0,12,1,17,4,6,18
2,1,185,3,1,1,2,59,68,0,1,0,52,197.88333333333333,0,4,12,1,9,9,0,4,20,2,15,0,15,4,14,4,2,15
0,1,101,3,1,1,2,59,132,0,1,0,119,120.86666666666666,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,68,0,1,0,52,120.8,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,0,185,3,1,1,2,64,129,0,1,0,115,1015.7833333333333,0,4,12,1,9,9,0,5,24,1,17,0,19,3,17,5,1,17
2,1,85,3,1,1,2,9,127,0,1,0,114,174.78333333333333,0,4,12,1,9,9,0,4,19,1,16,0,14,3,15,4,1,16
1,1,185,3,1,1,2,59,30,0,1,0,11,120.75,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,128,0,0,0,116,120.75,0,4,12,1,9,9,0,4,17,6,10,0,17,6,10,4,6,10
0,1,185,3,1,1,2,59,30,0,1,0,11,120.75,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,128,0,0,0,116,120.73333333333333,0,4,12,1,9,9,0,4,17,6,10,0,17,6,10,4,6,10
0,1,185,3,1,1,2,59,68,0,1,0,52,120.73333333333333,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,0,1,3,1,1,2,1,36,0,1,0,24,367.71666666666664,0,4,12,1,9,9,0,4,27,2,17,0,22,4,16,4,2,17
2,1,22,3,1,1,2,59,68,0,1,0,52,173.68333333333334,0,4,12,1,9,9,0,4,19,1,15,0,14,3,14,4,1,15
0,1,185,3,1,1,2,59,68,0,1,0,52,120.66666666666667,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,1,185,3,1,1,2,59,68,0,1,0,52,120.63333333333334,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
1,1,154,3,1,1,2,28,93,0,1,0,81,126.58333333333333,0,4,12,1,9,9,0,4,17,6,16,0,12,1,15,4,6,16
0,1,185,3,1,1,2,62,66,0,1,0,54,173.56666666666666,0,4,12,1,9,9,0,4,19,1,15,0,14,3,14,4,1,15
0,1,185,3,1,1,2,59,128,0,0,0,116,120.56666666666666,0,4,12,1,9,9,0,4,17,6,10,0,17,6,10,4,6,10
0,1,185,3,1,1,2,59,30,0,1,0,11,141.53333333333333,0,4,12,1,9,9,0,4,18,0,7,0,13,2,6,4,0,7
2,0,1,3,1,1,2,12,114,0,1,0,101,263.53333333333336,0,4,12,1,9,9,0,4,23,5,9,0,18,0,8,4,5,9
1,1,154,3,1,1,2,14,26,0,1,0,15,144.51666666666668,0,4,12,1,9,10,0,4,18,0,10,0,13,2,9,4,0,10
1,0,185,3,1,1,2,59,68,0,1,0,52,271.5,0,4,12,1,9,9,0,4,23,5,17,0,18,0,16,4,5,17
0,1,185,3,1,1,2,59,128,0,0,0,116,120.48333333333333,0,4,12,1,9,9,0,4,17,6,10,0,17,6,10,4,6,10
0,0,1,3,1,1,2,27,52,0,1,0,40,1682.35,0,4,12,1,9,9,0,6,21,1,12,0,16,3,11,6,1,12
0,1,185,3,1,1,2,54,73,0,1,0,61,192.45,0,4,12,1,9,9,0,4,20,2,10,0,15,4,9,4,2,10
0,1,185,3,1,1,2,59,128,0,0,0,116,120.43333333333334,0,4,12,1,9,9,0,4,17,6,10,0,17,6,10,4,6,10
1,1,1,3,1,1,2,47,146,0,1,0,133,169.4,0,4,12,1,9,9,0,4,19,1,11,0,14,3,10,4,1,11
1,1,1,3,1,1,2,28,93,0,1,0,81,122.36666666666666,0,4,12,1,9,9,0,4,17,6,12,0,12,1,11,4,6,12
0,1,185,3,1,1,2,59,30,0,1,0,11,127.36666666666666,0,4,12,1,9,9,0,4,17,6,17,0,12,1,16,4,6,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.35,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
0,0,1,3,1,1,2,0,99,0,1,0,150,432.35,0,4,12,1,9,9,0,4,30,5,10,0,25,0,10,4,5,10
1,1,23,3,1,1,2,28,93,0,1,0,81,121.33333333333333,0,4,12,1,9,9,0,4,17,6,11,0,12,1,10,4,6,11
0,1,185,3,1,1,2,59,30,0,1,0,11,120.33333333333333,0,4,12,1,9,9,0,4,17,6,10,0,12,1,10,4,6,10
0,1,185,3,1,1,2,59,47,0,1,0,36,120.33333333333333,0,4,12,1,9,9,0,4,17,6,10,0,12,1,9,4,6,10
1,1,124,3,1,1,2,36,151,0,1,0,138,126.3,0,4,12,1,9,9,0,4,17,6,16,0,12,1,15,4,6,16
0,1,85,3,1,1,2,59,159,0,1,0,116,120.23333333333333,0,4,12,1,9,9,0,4,17,6,10,0,12,1,10,4,6,10
1,1,185,3,1,1,2,59,30,0,1,0,11,121.23333333333333,0,4,12,1,9,9,0,4,17,6,11,0,12,1,10,4,6,11
0,1,185,3,1,1,2,59,30,0,1,0,11,120.2,0,4,12,1,9,9,0,4,17,6,10,0,12,1,10,4,6,10
0,1,185,3,1,1,2,59,159,0,1,0,147,146.18333333333334,0,4,12,1,9,9,0,4,18,0,12,0,13,2,11,4,0,12
0,1,22,3,1,1,2,14,182,0,1,0,169,127.15,0,4,12,1,9,10,0,4,17,6,17,0,12,1,16,4,6,17
3,1,85,3,1,1,2,47,74,0,1,0,62,146.06666666666666,0,4,12,1,10,10,0,4,18,0,12,0,13,2,11,4,0,12
0,1,185,3,1,1,2,59,30,0,1,0,11,120.1,0,4,12,1,10,10,0,4,17,6,10,0,12,1,10,4,6,10
1,1,1,3,1,1,2,47,119,0,1,0,106,150.01666666666668,0,4,12,1,10,10,0,4,18,0,16,0,13,2,15,4,0,16
0,1,101,3,1,1,2,35,196,0,1,0,182,167.01666666666668,0,4,12,1,10,10,0,4,19,1,9,0,14,3,8,4,1,9
1,1,185,3,1,1,2,59,30,0,1,0,11,145.01666666666668,0,4,12,1,10,10,0,4,18,0,11,0,13,2,10,4,0,11
0,1,185,3,1,1,2,59,159,0,1,0,147,121.0,0,4,12,1,10,10,0,4,17,6,11,0,12,1,10,4,6,11
2,0,31,3,1,1,2,45,55,0,1,0,44,871.9666666666667,0,4,12,1,10,10,0,5,18,2,18,0,13,4,17,5,2,18
0,1,185,3,1,1,2,54,73,0,1,0,61,191.95,0,4,12,1,10,10,0,4,20,2,10,0,15,4,9,4,2,10
1,1,85,3,1,1,2,59,68,0,1,0,52,172.95,0,4,12,1,10,10,0,4,19,1,15,0,14,3,14,4,1,15
0,1,185,3,1,1,2,54,73,0,1,0,61,190.93333333333334,0,4,12,1,10,10,0,4,20,2,9,0,15,4,8,4,2,9
0,0,1,3,1,1,2,18,157,0,1,0,145,270.9166666666667,0,4,12,1,10,10,0,4,23,5,17,0,18,0,16,4,5,17
0,1,185,3,1,1,2,59,195,0,1,0,181,120.91666666666667,0,4,12,1,10,10,0,4,17,6,11,0,12,1,10,4,6,11
1,1,85,3,1,1,2,59,159,0,1,0,116,120.9,0,4,12,1,10,10,0,4,17,6,11,0,12,1,10,4,6,11
1,1,1,3,1,1,2,59,30,0,1,0,11,124.9,0,4,12,1,10,10,0,4,17,6,15,0,12,1,14,4,6,15
0,1,1,3,1,1,2,35,196,0,1,0,182,195.86666666666667,0,4,12,1,10,10,0,4,20,2,14,0,15,4,14,4,2,14
0,1,1,3,1,1,2,16,12,0,1,0,1,124.8,0,4,12,1,10,10,0,4,17,6,15,0,12,1,14,4,6,15
0,1,185,3,1,1,2,59,195,0,1,0,181,120.8,0,4,12,1,10,10,0,4,17,6,11,0,12,1,10,4,6,11
0,1,1,3,1,1,2,59,68,0,1,0,52,149.78333333333333,0,4,12,1,10,10,0,4,18,0,16,0,13,2,15,4,0,16
2,1,1,3,1,1,2,16,160,0,1,0,148,146.73333333333332,0,4,12,1,10,10,0,4,18,0,13,0,13,2,12,4,0,13
3,1,1,3,1,1,2,28,93,0,1,0,81,149.71666666666667,0,4,12,1,10,10,0,4,18,0,16,0,13,2,16,4,0,16
0,1,185,3,1,1,2,54,73,0,1,0,61,191.71666666666667,0,4,12,1,10,10,0,4,20,2,10,0,15,4,9,4,2,10
1,1,85,3,1,1,2,14,182,0,1,0,169,173.7,0,4,12,1,10,10,0,4,19,1,16,0,14,3,16,4,1,16
